	Gene.names	Protein.IDs	LFQ.intensity.01	LFQ.intensity.02	LFQ.intensity.03	LFQ.intensity.04	LFQ.intensity.05	LFQ.intensity.06	LFQ.intensity.07	LFQ.intensity.08	LFQ.intensity.09	LFQ.intensity.10	LFQ.intensity.11	LFQ.intensity.12	LFQ.intensity.13	LFQ.intensity.14	LFQ.intensity.15
297	CHC1	P22137	30360000.0	0.0	26821000.0	33605000.0	0.0	0.0	0.0	0.0	23951000.0	31796000.0	0.0	23573000.0	42180000.0	31507000.0	28015000.0
298	RPA135	P22138	0.0	0.0	35880000.0	0.0	0.0	0.0	20903000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24249000.0
299	RPB10	P22139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300	XRN1	P22147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301	SSA4	P22202	52419000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59217000.0	0.0	61606000.0	0.0	0.0	0.0	0.0
302	VMA4	P22203	44279000.0	27839000.0	0.0	32635000.0	0.0	0.0	0.0	0.0	40783000.0	81858000.0	82677000.0	56228000.0	0.0	0.0	0.0
303	TRX1	P22217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
304	RET1	P22276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305	UBA1	P22515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17078000.0	0.0	20124000.0	19737000.0	21922000.0	0.0
306	ARG1	P22768	60817000.0	38516000.0	80802000.0	73054000.0	40774000.0	74052000.0	69645000.0	48952000.0	62402000.0	53520000.0	56129000.0	56654000.0	68942000.0	83711000.0	90273000.0
307	TRX2	P22803	0.0	0.0	0.0	0.0	0.0	80969000.0	0.0	0.0	0.0	0.0	0.0	77478000.0	0.0	0.0	0.0
308	HSP12	P22943	193110000.0	28256000.0	0.0	22627000.0	0.0	20342000.0	0.0	0.0	282540000.0	17642000.0	228710000.0	27726000.0	33506000.0	0.0	18022000.0
309	AIM17	P23180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
310	URE2	P23202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
311	RPS1B	P23248	593950000.0	588010000.0	931540000.0	590440000.0	676320000.0	462790000.0	696890000.0	322020000.0	560190000.0	516270000.0	512940000.0	581460000.0	525100000.0	619540000.0	761570000.0
312	TKL1	P23254	72714000.0	81262000.0	80068000.0	65028000.0	78163000.0	90728000.0	72154000.0	65594000.0	84447000.0	113300000.0	72544000.0	102250000.0	90196000.0	77302000.0	81850000.0
313	YCK2	P23292;P23291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
314	HYP2	P23301	337860000.0	327910000.0	264740000.0	246950000.0	295590000.0	267060000.0	201720000.0	257430000.0	344990000.0	352670000.0	333320000.0	353990000.0	256540000.0	217380000.0	234270000.0
315	PRP28	P23394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
316	AAT2	P23542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
317	PRE9	P23638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
318	MIR1	P23641	93341000.0	97619000.0	144430000.0	194250000.0	123270000.0	240900000.0	126760000.0	165320000.0	119670000.0	138550000.0	152240000.0	174280000.0	192170000.0	203410000.0	210650000.0
319	VAN1	P23642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
320	TOM40	P23644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
321	PRE7	P23724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322	RPL24B	P24000	389400000.0	414540000.0	540510000.0	231760000.0	392380000.0	332410000.0	478320000.0	271460000.0	396820000.0	304700000.0	285770000.0	310770000.0	316900000.0	357800000.0	514920000.0
323	MCM3	P24279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
324	SEC14	P24280	0.0	0.0	13608000.0	0.0	0.0	0.0	0.0	0.0	0.0	22891000.0	21422000.0	26517000.0	17324000.0	18049000.0	19308000.0
325	DBP2	P24783	87688000.0	76768000.0	145530000.0	39893000.0	83785000.0	59825000.0	85441000.0	0.0	65426000.0	52694000.0	0.0	51040000.0	56540000.0	183120000.0	111030000.0
326	DBP1	P24784	1016000000.0	841370000.0	50583000.0	288750000.0	2986900000.0	25694000.0	3488700000.0	0.0	8013000000.0	43397000.0	37045000.0	800220000.0	1389000000.0	1732900000.0	1586900000.0
327	UBP1	P25037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
328	LCB1	P25045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14761000.0	13038000.0
329	ERG6	P25087	36251000.0	38606000.0	46292000.0	46437000.0	34520000.0	60709000.0	33354000.0	38406000.0	36201000.0	49961000.0	43098000.0	47651000.0	48434000.0	48569000.0	48718000.0
330	NAP1	P25293	31439000.0	0.0	35552000.0	0.0	0.0	36529000.0	0.0	0.0	0.0	36185000.0	32126000.0	0.0	0.0	0.0	45420000.0
331	SIS1	P25294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
332	PHO84	P25297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
333	PUF4	P25339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
334	ERG4	P25340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335	CDC10	P25342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336	RRP43	P25359	53491000.0	70627000.0	0.0	0.0	50180000.0	10090000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
337	RRP7	P25368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
338	GRX1	P25373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
339	NFS1	P25374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340	CHA1	P25379	0.0	0.0	23986000.0	0.0	22875000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22422000.0
341	SPS22	P25380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
342	RPS2	P25443	482690000.0	348700000.0	565140000.0	613110000.0	473340000.0	506690000.0	511950000.0	449710000.0	399960000.0	637360000.0	524410000.0	547260000.0	456970000.0	949760000.0	673440000.0
343	YDJ1	P25491	79125000.0	0.0	97544000.0	89146000.0	0.0	0.0	38455000.0	0.0	0.0	0.0	0.0	70752000.0	61803000.0	74767000.0	84226000.0
344	SRO9	P25567	40497000.0	61766000.0	45180000.0	64886000.0	63880000.0	47823000.0	40278000.0	0.0	32720000.0	58415000.0	48016000.0	62237000.0	0.0	47637000.0	58826000.0
345	ILV6	P25605	38602000.0	31214000.0	57733000.0	23575000.0	33113000.0	34823000.0	51804000.0	0.0	0.0	27941000.0	14660000.0	31222000.0	25129000.0	42735000.0	64150000.0
346	ADY2	P25613	0.0	0.0	10218000.0	40835000.0	0.0	53565000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21278000.0	0.0
347	CDC48	P25694	27419000.0	3452300000.0	21730000.0	2831300000.0	14296000.0	3033800000.0	7119100.0	12125000.0	4095400.0	22924000.0	3996700000.0	1767100000.0	23036000.0	23441000.0	21812000.0
348	CPR3	P25719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
349	RPL5	P26321	747210000.0	860600000.0	862570000.0	795840000.0	746010000.0	804440000.0	782280000.0	733550000.0	771100000.0	945990000.0	824290000.0	994390000.0	880940000.0	1090700000.0	1005300000.0
350	CDC60	P26637	45810000.0	27728000.0	56794000.0	46737000.0	37137000.0	57229000.0	51383000.0	35873000.0	46041000.0	58599000.0	51773000.0	60472000.0	43259000.0	75608000.0	66253000.0
351	RPS5	P26783	1125100000.0	1135000000.0	1440700000.0	1487200000.0	1314900000.0	1744500000.0	1494200000.0	979500000.0	1711900000.0	1901700000.0	1617900000.0	1785500000.0	1794200000.0	1967700000.0	2226900000.0
352	RPL16A	P26784	66862000.0	0.0	85461000.0	73666000.0	0.0	65830000.0	0.0	0.0	69577000.0	0.0	0.0	0.0	0.0	76807000.0	78199000.0
353	RPL16B	P26785	151140000.0	0.0	244790000.0	145060000.0	0.0	140330000.0	192220000.0	101870000.0	113660000.0	157140000.0	85703000.0	149130000.0	165740000.0	158040000.0	224770000.0
354	RPS7A	P26786	589310000.0	550810000.0	785360000.0	831770000.0	661180000.0	846420000.0	724440000.0	611650000.0	586840000.0	849190000.0	874160000.0	902530000.0	713320000.0	1094300000.0	1174500000.0
355	NSR1	P27476	413020000.0	533880000.0	279630000.0	223970000.0	490070000.0	183240000.0	450780000.0	363690000.0	567970000.0	255960000.0	249440000.0	240940000.0	325120000.0	202230000.0	257380000.0
356	CPS1	P27614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
357	ADE1	P27616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
358	NAM9	P27929	0.0	0.0	0.0	0.0	246660000.0	19720000.0	0.0	0.0	0.0	0.0	41884000.0	0.0	134640000.0	0.0	119390000.0
359	RPC19	P28000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
360	GAR1	P28007	58102000.0	83203000.0	63454000.0	69710000.0	82077000.0	59195000.0	79293000.0	54681000.0	66286000.0	49131000.0	0.0	55081000.0	57691000.0	84419000.0	68032000.0
361	ICL1	P28240	36493000.0	0.0	14475000.0	32383000.0	0.0	135140000.0	0.0	41780000.0	48373000.0	15596000.0	38965000.0	0.0	55512000.0	31411000.0	13792000.0
362	IDH2	P28241	0.0	0.0	71601000.0	58921000.0	0.0	0.0	59251000.0	0.0	0.0	0.0	0.0	0.0	0.0	44919000.0	0.0
363	URA1	P28272	69917000.0	0.0	56326000.0	74120000.0	49841000.0	0.0	56663000.0	0.0	0.0	55936000.0	73920000.0	0.0	0.0	71717000.0	0.0
364	URA7	P28274	44976000.0	0.0	125360000.0	60505000.0	38516000.0	41206000.0	57714000.0	43569000.0	40626000.0	51547000.0	39020000.0	53914000.0	37920000.0	77361000.0	72387000.0
365	SBA1	P28707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
366	ARO2	P28777	42906000.0	28929000.0	46634000.0	57381000.0	0.0	0.0	62116000.0	0.0	0.0	0.0	69839000.0	54067000.0	36463000.0	0.0	71143000.0
367	MRP17	P28778	0.0	0.0	0.0	0.0	225880000.0	0.0	0.0	0.0	0.0	0.0	57876000.0	0.0	0.0	0.0	85492000.0
368	IDH1	P28834	105540000.0	99799000.0	126660000.0	153530000.0	94394000.0	150810000.0	120430000.0	146570000.0	85599000.0	88275000.0	91672000.0	93861000.0	145930000.0	127690000.0	106030000.0
369	BMH1;BMH2	P29311;P34730	0.0	0.0	34133000.0	30657000.0	0.0	0.0	35134000.0	0.0	0.0	46364000.0	49986000.0	39397000.0	0.0	52819000.0	41281000.0
370	RPL8B	P29453	209920000.0	0.0	215200000.0	204970000.0	0.0	0.0	229420000.0	0.0	198150000.0	0.0	173780000.0	195620000.0	209420000.0	156670000.0	211710000.0
371	TRR1	P29509;P38816	0.0	0.0	0.0	0.0	0.0	32460000.0	0.0	0.0	41438000.0	46628000.0	0.0	0.0	0.0	35256000.0	0.0
372	CAM1	P29547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
373	ERG9	P29704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
374	PMI40	P29952	0.0	0.0	11371000.0	0.0	0.0	0.0	0.0	0.0	0.0	27320000.0	0.0	0.0	21789000.0	0.0	0.0
375	FAA1	P30624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
376	NAM7	P30771	0.0	0.0	0.0	0.0	0.0	0.0	31300000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22219000.0
377	ATP7	P30902	0.0	0.0	0.0	0.0	0.0	52049000.0	0.0	0.0	0.0	41711000.0	49062000.0	31156000.0	55007000.0	28235000.0	25413000.0
378	MLS1	P30952;P21826	149520000.0	127080000.0	112530000.0	174990000.0	0.0	263270000.0	0.0	283480000.0	159930000.0	105730000.0	162680000.0	103830000.0	248910000.0	154660000.0	92245000.0
379	HOM6	P31116	49312000.0	30393000.0	40005000.0	52069000.0	0.0	79307000.0	44278000.0	44103000.0	0.0	76504000.0	68658000.0	75735000.0	53328000.0	65678000.0	41676000.0
380	CYS3	P31373	68653000.0	83930000.0	134210000.0	138420000.0	110220000.0	211850000.0	95181000.0	96490000.0	92616000.0	171110000.0	169570000.0	182390000.0	119800000.0	178610000.0	152460000.0
381	PMT2	P31382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
382	VMA5	P31412	0.0	0.0	14162000.0	18391000.0	0.0	0.0	0.0	0.0	0.0	30937000.0	25047000.0	29521000.0	24263000.0	22887000.0	17939000.0
383	HSP104	P31539	70315000.0	0.0	11117000.0	0.0	0.0	13669000.0	23706000.0	0.0	5803600.0	0.0	101490000.0	0.0	0.0	14422000.0	17604000.0
384	ACB1	P31787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
385	SEC21	P32074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
386	GUT2	P32191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
387	PRO3	P32263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
388	PRO1	P32264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
389	GLN1	P32288	0.0	0.0	24034000.0	0.0	0.0	0.0	0.0	0.0	0.0	20557000.0	0.0	18083000.0	0.0	0.0	19513000.0
390	ACH1	P32316	28434000.0	21848000.0	40297000.0	69691000.0	18147000.0	130040000.0	29808000.0	131080000.0	0.0	21821000.0	36233000.0	20382000.0	125170000.0	93049000.0	27313000.0
391	EFT1	P32324	443620000.0	436390000.0	594400000.0	427400000.0	464380000.0	514310000.0	516590000.0	429470000.0	502910000.0	524630000.0	458910000.0	507950000.0	444890000.0	619060000.0	540380000.0
392	PYC2	P32327	49129000.0	28457000.0	85689000.0	54294000.0	36907000.0	51802000.0	54436000.0	0.0	26341000.0	40802000.0	34660000.0	39504000.0	55272000.0	60955000.0	64153000.0
393	OAC1	P32332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
394	NDI1	P32340	0.0	0.0	0.0	29571000.0	0.0	45343000.0	0.0	0.0	0.0	0.0	0.0	0.0	29827000.0	36864000.0	0.0
395	ERG2	P32352	0.0	0.0	42173000.0	23783000.0	0.0	0.0	0.0	0.0	0.0	36553000.0	0.0	0.0	0.0	0.0	36114000.0
396	ERG3	P32353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
397	VMA6	P32366	0.0	0.0	36501000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28115000.0	24614000.0
398	SAC1	P32368	0.0	0.0	25210000.0	19784000.0	0.0	0.0	30669000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22913000.0
399	MVD1	P32377	0.0	0.0	38013000.0	28622000.0	0.0	40996000.0	44272000.0	0.0	39085000.0	53829000.0	0.0	50891000.0	45734000.0	38317000.0	33788000.0
400	ARP2	P32381	14003000.0	0.0	15705000.0	0.0	0.0	0.0	0.0	0.0	13228000.0	16803000.0	0.0	0.0	15034000.0	13567000.0	15112000.0
401	YBT1	P32386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
402	MDH3	P32419	0.0	0.0	0.0	0.0	0.0	31260000.0	0.0	0.0	0.0	23021000.0	0.0	20999000.0	25390000.0	32808000.0	0.0
403	ARO4	P32449	0.0	54792000.0	36387000.0	88369000.0	0.0	86138000.0	0.0	0.0	60758000.0	76851000.0	107160000.0	102630000.0	78515000.0	102050000.0	70796000.0
404	APE2	P32454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
405	CDC3	P32457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
406	CDC11	P32458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
407	HXT3	P32466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
408	CDC12	P32468	0.0	0.0	0.0	0.0	0.0	0.0	25114000.0	0.0	0.0	0.0	0.0	0.0	0.0	14217000.0	0.0
409	DPH5	P32469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
410	EFB1	P32471	297040000.0	230210000.0	88628000.0	216340000.0	109440000.0	322540000.0	0.0	245720000.0	229930000.0	402460000.0	0.0	441810000.0	268010000.0	310480000.0	181640000.0
411	PDB1	P32473	105110000.0	94013000.0	131790000.0	103380000.0	127520000.0	98348000.0	127620000.0	106310000.0	105710000.0	85813000.0	69573000.0	82049000.0	119390000.0	150680000.0	134560000.0
412	ERG1	P32476	22378000.0	0.0	34735000.0	32524000.0	0.0	0.0	32179000.0	0.0	0.0	0.0	0.0	0.0	0.0	26794000.0	29154000.0
413	GSH1	P32477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
414	GCD11	P32481	43899000.0	0.0	42078000.0	0.0	0.0	0.0	0.0	0.0	0.0	41201000.0	0.0	0.0	0.0	0.0	38674000.0
415	NHP2	P32495	0.0	0.0	55605000.0	0.0	0.0	0.0	43350000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
416	NIP1	P32497	16962000.0	0.0	32937000.0	25333000.0	18815000.0	25072000.0	24387000.0	0.0	0.0	21249000.0	0.0	30948000.0	27572000.0	37489000.0	30985000.0
417	NUP2	P32499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
418	GCD6	P32501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
419	NAB2	P32505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
420	ZUO1	P32527	0.0	0.0	42173000.0	0.0	0.0	46590000.0	0.0	0.0	0.0	72518000.0	58603000.0	0.0	0.0	66514000.0	55203000.0
421	VPH1	P32563	36956000.0	19773000.0	51523000.0	37014000.0	0.0	26808000.0	39107000.0	0.0	31225000.0	37304000.0	36758000.0	33286000.0	32281000.0	56480000.0	35550000.0
422	RPN2	P32565	0.0	0.0	19394000.0	18697000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16716000.0	0.0
423	SNQ2	P32568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
424	CYS4	P32582	59333000.0	55739000.0	61590000.0	71117000.0	28633000.0	76279000.0	64022000.0	31914000.0	63490000.0	90776000.0	82036000.0	68210000.0	41076000.0	71964000.0	74813000.0
425	SSE1	P32589	204790000.0	192330000.0	161920000.0	178150000.0	151090000.0	206890000.0	149610000.0	159760000.0	229780000.0	253160000.0	278040000.0	229340000.0	180790000.0	170620000.0	172960000.0
426	SWI3	P32591	0.0	0.0	17090000.0	0.0	135580000.0	0.0	79288000.0	0.0	0.0	0.0	0.0	77441000.0	0.0	0.0	0.0
427	GLC7	P32598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
428	SAC6	P32599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
429	VMA8	P32610	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31859000.0	0.0	0.0	0.0	0.0	39383000.0
430	ANP1	P32629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
431	BRR2	P32639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
432	NRP1	P32770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
433	SFA1	P32771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
434	MGM101	P32787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
435	FRE1	P32791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
436	YME1	P32795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
437	CAT2	P32796-2;P32796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
438	COX13	P32799	0.0	0.0	0.0	42355000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36161000.0
439	EMP24	P32803	0.0	23347000.0	0.0	19402000.0	0.0	0.0	0.0	22114000.0	0.0	14524000.0	18865000.0	0.0	0.0	0.0	0.0
440	GSP1;GSP2	P32835;P32836	277480000.0	274500000.0	334070000.0	301600000.0	0.0	309590000.0	295280000.0	0.0	243330000.0	299570000.0	277360000.0	291500000.0	271190000.0	258140000.0	321350000.0
441	UGP1	P32861	23270000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23635000.0	0.0
442	SSO1	P32867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
443	DLD1	P32891	0.0	0.0	0.0	0.0	0.0	22243000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19196000.0	15831000.0
444	DRS1	P32892	0.0	0.0	20186000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15841000.0
445	PRS1	P32895	39410000.0	43880000.0	60931000.0	51652000.0	48683000.0	31792000.0	55711000.0	0.0	40378000.0	32945000.0	0.0	34269000.0	0.0	35799000.0	44113000.0
446	MRP4	P32902	0.0	0.0	0.0	0.0	466750000.0	103160000.0	0.0	0.0	0.0	0.0	139360000.0	0.0	240300000.0	0.0	166390000.0
447	SUI1	P32911	51400000.0	58763000.0	24322000.0	49903000.0	36604000.0	60670000.0	40632000.0	56697000.0	0.0	75470000.0	58843000.0	73552000.0	56984000.0	40039000.0	41280000.0
448	SEC61	P32915	0.0	0.0	0.0	0.0	0.0	67976000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74466000.0	0.0
449	SRP101	P32916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
450	YPT7	P32939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
451	MRT4	P33201	0.0	0.0	0.0	30009000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33703000.0	0.0
452	PRP40	P33203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
453	RPT5	P33297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
454	RPT3	P33298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
455	RPT1	P33299	0.0	0.0	19623000.0	20098000.0	0.0	15342000.0	21366000.0	0.0	0.0	14370000.0	0.0	0.0	0.0	16135000.0	15039000.0
456	PDR5	P33302;Q04182;P51533	23025000.0	0.0	74536000.0	25844000.0	0.0	12161000.0	31136000.0	0.0	0.0	20887000.0	0.0	0.0	0.0	23008000.0	29225000.0
457	SFC1	P33303	25009000.0	0.0	48942000.0	44258000.0	0.0	65802000.0	37235000.0	61870000.0	0.0	15801000.0	15230000.0	0.0	55770000.0	39723000.0	29679000.0
458	CBF5	P33322	82737000.0	102810000.0	111160000.0	113770000.0	121980000.0	91831000.0	112240000.0	88578000.0	73624000.0	80685000.0	75273000.0	50022000.0	76045000.0	103410000.0	97624000.0
459	GDH2	P33327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
460	SER1	P33330	0.0	0.0	25980000.0	43613000.0	0.0	0.0	0.0	0.0	0.0	40140000.0	0.0	39288000.0	0.0	38422000.0	0.0
461	NTF2	P33331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
462	SLC1	P33333	0.0	0.0	14881000.0	16853000.0	0.0	0.0	0.0	0.0	0.0	12257000.0	0.0	0.0	0.0	13459000.0	12764000.0
463	PGM1	P33401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
464	HSP78	P33416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
465	NIP100	P33420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
