	Gene.names	Protein.IDs	Intensity.01	Intensity.02	Intensity.03	Intensity.04	Intensity.05	Intensity.06	Intensity.07	Intensity.08	Intensity.09	Intensity.10	Intensity.11	Intensity.12	Intensity.13	Intensity.14	Intensity.15
273	FPR1	P20081	185000000.0	37674000.0	80482000.0	50031000.0	40271000.0	120800000.0	0.0	0.0	50918000.0	17886000.0	78405000.0	83237000.0	127310000.0	54394000.0	88120000.0
274	ZRC1	P20107	16734000.0	0.0	140130000.0	15644000.0	22630000.0	19116000.0	0.0	0.0	0.0	0.0	0.0	12512000.0	16772000.0	80187000.0	78524000.0
275	RPB8	P20436	0.0	0.0	0.0	21262000.0	0.0	28748000.0	0.0	0.0	0.0	13246000.0	19634000.0	0.0	0.0	26383000.0	26145000.0
276	DBP3	P20447	171730000.0	188580000.0	430790000.0	255540000.0	365230000.0	127720000.0	91607000.0	89671000.0	163460000.0	189420000.0	88396000.0	265910000.0	78811000.0	181270000.0	237700000.0
277	HCA4	P20448	0.0	0.0	0.0	0.0	0.0	0.0	9955400.0	0.0	0.0	0.0	0.0	0.0	27273000.0	0.0	0.0
278	DBP5	P20449	0.0	0.0	19456000.0	19917000.0	0.0	0.0	0.0	9811500.0	0.0	31242000.0	37543000.0	34962000.0	23461000.0	27300000.0	30436000.0
279	SUI2	P20459	0.0	0.0	24545000.0	25083000.0	12299000.0	0.0	0.0	0.0	0.0	8064100.0	18576000.0	43802000.0	23787000.0	0.0	11887000.0
280	SIT4	P20604	15613000.0	5742600.0	0.0	0.0	0.0	0.0	11472000.0	0.0	0.0	0.0	0.0	0.0	11247000.0	0.0	0.0
281	SAR1	P20606	141880000.0	37454000.0	149180000.0	65516000.0	11022000.0	88600000.0	82489000.0	0.0	12133000.0	177200000.0	66156000.0	162870000.0	88407000.0	108590000.0	8138300.0
282	NUP1	P20676	0.0	150310000.0	167660000.0	0.0	0.0	0.0	0.0	0.0	0.0	73960000.0	0.0	29302000.0	0.0	0.0	0.0
283	KGD1	P20967	48008000.0	33364000.0	197360000.0	214890000.0	0.0	228520000.0	41470000.0	72006000.0	41230000.0	53574000.0	72564000.0	81266000.0	219000000.0	188600000.0	184700000.0
284	OLE1	P21147	135950000.0	19089000.0	506170000.0	252220000.0	43054000.0	148170000.0	109810000.0	0.0	133440000.0	128390000.0	119490000.0	190770000.0	81640000.0	408860000.0	296840000.0
285	PRE10	P21242	17610000.0	0.0	51081000.0	0.0	0.0	17621000.0	15764000.0	0.0	6911400.0	5312800.0	6261300.0	0.0	7640600.0	81220000.0	38629000.0
286	SCL1	P21243	0.0	0.0	36132000.0	0.0	0.0	5232700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19218000.0	0.0
287	ADE2	P21264	14756000.0	0.0	49833000.0	0.0	0.0	19009000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54208000.0	35879000.0
288	ATP15	P21306	15582000.0	9769500.0	0.0	22993000.0	11111000.0	25129000.0	0.0	13993000.0	0.0	17453000.0	21268000.0	18270000.0	23391000.0	0.0	16958000.0
289	RNR1	P21524;P21672	0.0	0.0	61713000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21571000.0	0.0	36662000.0	71848000.0
290	VPS1	P21576	0.0	0.0	31028000.0	0.0	0.0	0.0	0.0	0.0	0.0	22310000.0	0.0	20853000.0	0.0	13972000.0	0.0
291	MRPS28	P21771	0.0	0.0	0.0	3934700.0	1285800000.0	183270000.0	0.0	0.0	0.0	0.0	134750000.0	0.0	667560000.0	7805400.0	685680000.0
292	SDH2	P21801	26993000.0	0.0	39958000.0	62625000.0	0.0	91033000.0	17871000.0	0.0	27404000.0	0.0	35876000.0	0.0	87990000.0	51486000.0	47373000.0
293	IDP1	P21954	124340000.0	65429000.0	325170000.0	204660000.0	96237000.0	264750000.0	171040000.0	42363000.0	106040000.0	127610000.0	197210000.0	202440000.0	169360000.0	424410000.0	317350000.0
294	MCK1	P21965	5979700.0	0.0	14665000.0	8258400.0	0.0	7802400.0	8473600.0	0.0	0.0	0.0	0.0	0.0	0.0	13481000.0	0.0
295	SNF2	P22082	25063000.0	0.0	25675000.0	0.0	164490000.0	0.0	150360000.0	0.0	0.0	0.0	0.0	115840000.0	0.0	0.0	0.0
296	MDH2	P22133	31289000.0	4839400.0	0.0	48823000.0	0.0	178880000.0	0.0	39182000.0	14655000.0	0.0	68258000.0	0.0	107330000.0	0.0	0.0
297	CHC1	P22137	52060000.0	0.0	87569000.0	60826000.0	0.0	48296000.0	42671000.0	0.0	24355000.0	89385000.0	0.0	47619000.0	83217000.0	183930000.0	128290000.0
298	RPA135	P22138	0.0	16410000.0	149170000.0	25087000.0	15747000.0	21420000.0	26293000.0	8675400.0	0.0	25747000.0	12631000.0	21675000.0	21131000.0	33433000.0	58350000.0
299	RPB10	P22139	0.0	0.0	34227000.0	30142000.0	0.0	34855000.0	14369000.0	0.0	21822000.0	0.0	0.0	0.0	13861000.0	0.0	19087000.0
300	XRN1	P22147	0.0	0.0	0.0	18241000.0	0.0	11247000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33946000.0
301	SSA4	P22202	119550000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91156000.0	0.0	119580000.0	0.0	0.0	0.0	0.0
302	VMA4	P22203	69371000.0	40615000.0	0.0	51596000.0	23156000.0	49559000.0	0.0	24126000.0	42674000.0	217100000.0	137850000.0	94804000.0	53235000.0	53041000.0	34914000.0
303	TRX1	P22217	10640000.0	0.0	0.0	20342000.0	8379200.0	29620000.0	0.0	0.0	10649000.0	27865000.0	0.0	27817000.0	12717000.0	0.0	9283600.0
304	RET1	P22276	0.0	0.0	0.0	0.0	0.0	0.0	37454000.0	0.0	31257000.0	0.0	0.0	0.0	0.0	0.0	62346000.0
305	UBA1	P22515	16486000.0	0.0	44172000.0	0.0	0.0	9270100.0	0.0	0.0	13409000.0	63176000.0	19442000.0	60095000.0	28472000.0	61306000.0	49311000.0
306	ARG1	P22768	181070000.0	49003000.0	500900000.0	333480000.0	53220000.0	293090000.0	197720000.0	58314000.0	132370000.0	198850000.0	157240000.0	261590000.0	196430000.0	590810000.0	558980000.0
307	TRX2	P22803	42957000.0	32809000.0	23778000.0	44042000.0	30456000.0	111100000.0	0.0	0.0	35283000.0	86163000.0	64871000.0	88339000.0	54150000.0	13656000.0	40236000.0
308	HSP12	P22943	502980000.0	67473000.0	0.0	36695000.0	0.0	27924000.0	38809000.0	9692600.0	541870000.0	32689000.0	480150000.0	46965000.0	65067000.0	20093000.0	37598000.0
309	AIM17	P23180	0.0	0.0	19271000.0	0.0	0.0	21955000.0	0.0	0.0	0.0	0.0	0.0	0.0	14251000.0	20206000.0	0.0
310	URE2	P23202	7668900.0	0.0	16966000.0	9733200.0	0.0	11515000.0	8799000.0	0.0	0.0	12666000.0	6365800.0	10759000.0	0.0	0.0	17335000.0
311	RPS1B	P23248	4190800000.0	1953000000.0	10037000000.0	4581600000.0	2285300000.0	3709900000.0	3453100000.0	603690000.0	2537900000.0	4056700000.0	3206400000.0	4021900000.0	3565000000.0	5784100000.0	9743700000.0
312	TKL1	P23254	243070000.0	141980000.0	494340000.0	200790000.0	111940000.0	447770000.0	155330000.0	46899000.0	124640000.0	467690000.0	196060000.0	401860000.0	298750000.0	487340000.0	493230000.0
313	YCK2	P23292;P23291	0.0	0.0	25218000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22780000.0
314	HYP2	P23301	1119400000.0	691720000.0	1267100000.0	780510000.0	566720000.0	790330000.0	661150000.0	252490000.0	834860000.0	1650400000.0	954970000.0	1339000000.0	778200000.0	1298300000.0	928780000.0
315	PRP28	P23394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82463000.0	0.0	0.0	0.0	0.0
316	AAT2	P23542	22708000.0	0.0	58898000.0	18055000.0	0.0	22851000.0	0.0	0.0	0.0	25411000.0	12272000.0	21588000.0	19838000.0	0.0	86741000.0
317	PRE9	P23638	10564000.0	7803400.0	17628000.0	15728000.0	0.0	18634000.0	0.0	7148100.0	0.0	0.0	0.0	0.0	14110000.0	26194000.0	0.0
318	MIR1	P23641	333400000.0	173460000.0	1304200000.0	746040000.0	255120000.0	1169800000.0	405640000.0	199290000.0	254430000.0	536830000.0	341270000.0	566920000.0	793400000.0	1380000000.0	1266500000.0
319	VAN1	P23642	0.0	0.0	13918000.0	0.0	0.0	0.0	14027000.0	0.0	0.0	0.0	0.0	0.0	0.0	12685000.0	0.0
320	TOM40	P23644	22455000.0	0.0	56631000.0	18786000.0	0.0	23338000.0	21758000.0	0.0	0.0	22383000.0	13658000.0	20230000.0	0.0	99134000.0	33828000.0
321	PRE7	P23724	0.0	0.0	22127000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43619000.0	0.0
322	RPL24B	P24000	1211700000.0	292620000.0	1144200000.0	146280000.0	663970000.0	349630000.0	1237000000.0	121890000.0	417610000.0	641950000.0	170790000.0	1024400000.0	962420000.0	584860000.0	608840000.0
323	MCM3	P24279	0.0	0.0	13087000.0	5761600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4699000.0	0.0	0.0	0.0
324	SEC14	P24280	0.0	0.0	70197000.0	13737000.0	0.0	0.0	0.0	0.0	0.0	35971000.0	25625000.0	72328000.0	39535000.0	42744000.0	60073000.0
325	DBP2	P24783	280260000.0	101670000.0	646340000.0	103400000.0	134480000.0	176300000.0	206020000.0	32245000.0	112860000.0	149450000.0	51399000.0	131270000.0	107310000.0	806440000.0	620410000.0
326	DBP1	P24784	6274200000.0	2586100000.0	311770000.0	1228700000.0	16899000000.0	121030000.0	24704000000.0	0.0	25277000000.0	107430000.0	76133000.0	4858600000.0	7210500000.0	22576000000.0	11144000000.0
327	UBP1	P25037	0.0	0.0	0.0	5914200.0	0.0	0.0	0.0	0.0	0.0	19296000.0	0.0	0.0	0.0	0.0	11123000.0
328	LCB1	P25045	10668000.0	0.0	52307000.0	9198900.0	0.0	8101400.0	26658000.0	0.0	0.0	0.0	0.0	0.0	0.0	34737000.0	28992000.0
329	ERG6	P25087	152310000.0	60454000.0	224390000.0	89196000.0	54112000.0	293260000.0	101990000.0	27788000.0	29165000.0	179570000.0	103980000.0	208950000.0	164520000.0	341400000.0	221980000.0
330	NAP1	P25293	56454000.0	0.0	124460000.0	42756000.0	7396000.0	70316000.0	20334000.0	0.0	0.0	52097000.0	50661000.0	42074000.0	24910000.0	50118000.0	139010000.0
331	SIS1	P25294	68043000.0	0.0	12242000.0	0.0	0.0	0.0	0.0	0.0	4979400.0	0.0	16212000.0	0.0	0.0	0.0	0.0
332	PHO84	P25297	0.0	6478000.0	47826000.0	21364000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28772000.0	37797000.0
333	PUF4	P25339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21061000.0	0.0
334	ERG4	P25340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12412000.0	0.0	21914000.0	16425000.0
335	CDC10	P25342	14757000.0	5913100.0	24288000.0	21987000.0	0.0	18573000.0	14082000.0	0.0	0.0	15040000.0	15845000.0	15662000.0	20931000.0	37484000.0	27900000.0
336	RRP43	P25359	260140000.0	117200000.0	0.0	0.0	85523000.0	14207000.0	0.0	15089000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
337	RRP7	P25368	0.0	0.0	20015000.0	0.0	0.0	0.0	6282600.0	0.0	0.0	0.0	0.0	0.0	0.0	19372000.0	0.0
338	GRX1	P25373	19899000.0	0.0	13863000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7766400.0	16967000.0
339	NFS1	P25374	0.0	0.0	25338000.0	0.0	0.0	0.0	10176000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
340	CHA1	P25379	10626000.0	0.0	54052000.0	17586000.0	25955000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14141000.0	0.0	68334000.0
341	SPS22	P25380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3323800.0	69010000.0
342	RPS2	P25443	2139500000.0	807100000.0	4208200000.0	2188000000.0	1104600000.0	1404900000.0	1414700000.0	805560000.0	1262500000.0	1662600000.0	1630800000.0	3031400000.0	1351900000.0	5012000000.0	4185000000.0
343	YDJ1	P25491	216440000.0	18982000.0	377270000.0	47692000.0	56390000.0	63884000.0	51394000.0	29675000.0	37287000.0	33616000.0	34686000.0	138160000.0	88305000.0	264210000.0	190240000.0
344	SRO9	P25567	73827000.0	67914000.0	168350000.0	148840000.0	77444000.0	65224000.0	63440000.0	20369000.0	48271000.0	141430000.0	91761000.0	176780000.0	50983000.0	186350000.0	146070000.0
345	ILV6	P25605	159480000.0	55775000.0	400050000.0	64163000.0	71307000.0	102930000.0	173270000.0	11918000.0	18461000.0	122430000.0	46568000.0	117140000.0	81359000.0	372680000.0	381360000.0
346	ADY2	P25613	0.0	0.0	28383000.0	76756000.0	0.0	109000000.0	0.0	0.0	0.0	0.0	0.0	0.0	57497000.0	67431000.0	12309000.0
347	CDC48	P25694	213090000.0	14833000000.0	314740000.0	21104000000.0	77582000.0	23648000000.0	78316000.0	67814000.0	31408000.0	210010000.0	24671000000.0	13925000000.0	206570000.0	311340000.0	281620000.0
348	CPR3	P25719	9414800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
349	RPL5	P26321	1887300000.0	1215300000.0	3814400000.0	2164500000.0	1295800000.0	2207000000.0	1758000000.0	689270000.0	1216800000.0	2455400000.0	1486800000.0	2707900000.0	1992000000.0	4190600000.0	3404300000.0
350	CDC60	P26637	214350000.0	53242000.0	466820000.0	182820000.0	82031000.0	203860000.0	173620000.0	54800000.0	125360000.0	278180000.0	195080000.0	319030000.0	141760000.0	522430000.0	537970000.0
351	RPS5	P26783	1694000000.0	723230000.0	5152200000.0	5424500000.0	1973000000.0	6124000000.0	1791600000.0	765320000.0	2424400000.0	4590700000.0	4060100000.0	4020200000.0	4000900000.0	8613100000.0	6767000000.0
352	RPL16A	P26784	195420000.0	0.0	257670000.0	66432000.0	0.0	79349000.0	54671000.0	0.0	43755000.0	59654000.0	36278000.0	70187000.0	70240000.0	127320000.0	137390000.0
353	RPL16B	P26785	230030000.0	119270000.0	815550000.0	182360000.0	116900000.0	415630000.0	306000000.0	132790000.0	145310000.0	369440000.0	105290000.0	371050000.0	449690000.0	548290000.0	761790000.0
354	RPS7A	P26786	2981800000.0	1438600000.0	5267400000.0	4734000000.0	1990600000.0	3257100000.0	2906200000.0	886460000.0	1870900000.0	3400700000.0	3425000000.0	5294400000.0	3002000000.0	8652000000.0	9097800000.0
355	NSR1	P27476	1394700000.0	1073400000.0	1798400000.0	778410000.0	1164300000.0	773740000.0	1867700000.0	624550000.0	1999000000.0	895740000.0	788910000.0	878220000.0	1268900000.0	1472500000.0	1211900000.0
356	CPS1	P27614	6322300.0	0.0	10690000.0	0.0	0.0	0.0	7603000.0	0.0	6697300.0	6271000.0	0.0	0.0	0.0	0.0	0.0
357	ADE1	P27616	0.0	0.0	0.0	10557000.0	0.0	17982000.0	0.0	5592300.0	0.0	10607000.0	0.0	0.0	49615000.0	0.0	12189000.0
358	NAM9	P27929	0.0	0.0	0.0	0.0	607140000.0	67028000.0	0.0	0.0	0.0	0.0	106540000.0	0.0	450580000.0	0.0	659430000.0
359	RPC19	P28000	32202000.0	0.0	30189000.0	20080000.0	0.0	0.0	16603000.0	0.0	9412900.0	21830000.0	12894000.0	21136000.0	0.0	48500000.0	27158000.0
360	GAR1	P28007	82566000.0	116660000.0	179660000.0	182780000.0	91246000.0	91196000.0	140390000.0	46332000.0	96300000.0	69732000.0	0.0	117060000.0	47836000.0	297460000.0	213790000.0
361	ICL1	P28240	52855000.0	13813000.0	36507000.0	164030000.0	0.0	482640000.0	0.0	65334000.0	54235000.0	47011000.0	125290000.0	0.0	285380000.0	211500000.0	32323000.0
362	IDH2	P28241	0.0	0.0	236690000.0	64541000.0	12260000.0	105300000.0	92491000.0	0.0	23211000.0	0.0	0.0	43517000.0	10207000.0	132520000.0	105140000.0
363	URA1	P28272	123010000.0	0.0	155930000.0	187080000.0	58705000.0	21456000.0	87180000.0	0.0	56555000.0	115390000.0	28068000.0	86728000.0	0.0	217420000.0	69799000.0
364	URA7	P28274	105720000.0	24140000.0	563010000.0	170930000.0	54130000.0	102080000.0	147990000.0	43343000.0	63858000.0	115710000.0	88834000.0	143180000.0	68530000.0	392490000.0	350940000.0
365	SBA1	P28707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17527000.0	14944000.0	0.0	0.0	0.0	0.0
366	ARO2	P28777	95332000.0	17921000.0	178270000.0	143950000.0	11593000.0	18048000.0	80122000.0	10605000.0	58095000.0	0.0	137340000.0	85946000.0	84458000.0	47382000.0	267580000.0
367	MRP17	P28778	0.0	0.0	0.0	0.0	391640000.0	47322000.0	0.0	0.0	0.0	0.0	122980000.0	0.0	94709000.0	0.0	476160000.0
368	IDH1	P28834	238800000.0	86819000.0	487270000.0	354010000.0	95259000.0	393900000.0	191010000.0	131510000.0	93495000.0	162700000.0	183270000.0	224480000.0	283670000.0	514060000.0	290200000.0
369	BMH1;BMH2	P29311;P34730	26716000.0	0.0	92137000.0	53334000.0	0.0	54569000.0	53980000.0	0.0	31490000.0	100920000.0	76360000.0	85549000.0	37743000.0	132230000.0	100400000.0
370	RPL8B	P29453	225350000.0	129330000.0	1035800000.0	471160000.0	122220000.0	166220000.0	377780000.0	0.0	392880000.0	165940000.0	477200000.0	419850000.0	202710000.0	539150000.0	881340000.0
371	TRR1	P29509;P38816	40443000.0	0.0	56049000.0	18520000.0	23475000.0	91173000.0	13131000.0	25810000.0	58244000.0	126180000.0	98984000.0	46726000.0	0.0	79768000.0	38561000.0
372	CAM1	P29547	0.0	0.0	29679000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26915000.0	0.0	28169000.0
373	ERG9	P29704	0.0	0.0	40699000.0	0.0	0.0	13383000.0	0.0	0.0	0.0	15838000.0	0.0	0.0	0.0	39775000.0	0.0
374	PMI40	P29952	0.0	12927000.0	31662000.0	0.0	9599100.0	0.0	14493000.0	6317300.0	10981000.0	60691000.0	8626200.0	55080000.0	35807000.0	0.0	18318000.0
375	FAA1	P30624	19918000.0	0.0	40182000.0	0.0	0.0	22482000.0	27909000.0	0.0	0.0	14660000.0	0.0	6528100.0	24984000.0	27779000.0	30603000.0
376	NAM7	P30771	19553000.0	0.0	104050000.0	10198000.0	0.0	0.0	53266000.0	0.0	0.0	0.0	0.0	0.0	0.0	10075000.0	60564000.0
377	ATP7	P30902	0.0	0.0	17114000.0	30252000.0	0.0	142560000.0	0.0	0.0	0.0	118950000.0	63635000.0	74933000.0	75121000.0	61901000.0	55479000.0
378	MLS1	P30952;P21826	448850000.0	175330000.0	505600000.0	390080000.0	38447000.0	536970000.0	156670000.0	291820000.0	302640000.0	191040000.0	259290000.0	222180000.0	506660000.0	584350000.0	205560000.0
379	HOM6	P31116	123970000.0	36685000.0	136850000.0	193600000.0	21322000.0	257940000.0	73224000.0	43973000.0	32072000.0	319660000.0	243370000.0	288810000.0	160390000.0	344720000.0	131520000.0
380	CYS3	P31373	110130000.0	101480000.0	696050000.0	415980000.0	222360000.0	771890000.0	223390000.0	72015000.0	93997000.0	603890000.0	489270000.0	626440000.0	278540000.0	793510000.0	715780000.0
381	PMT2	P31382	15604000.0	0.0	42331000.0	15706000.0	9569900.0	18572000.0	25904000.0	0.0	12264000.0	15297000.0	18804000.0	11334000.0	14234000.0	24378000.0	0.0
382	VMA5	P31412	13326000.0	12906000.0	42730000.0	42207000.0	0.0	26119000.0	8945500.0	9904500.0	9677600.0	91658000.0	33801000.0	134330000.0	29584000.0	101480000.0	58493000.0
383	HSP104	P31539	229370000.0	15682000.0	46865000.0	17713000.0	8986800.0	51054000.0	23938000.0	0.0	14179000.0	24271000.0	324450000.0	0.0	8892200.0	69141000.0	60400000.0
384	ACB1	P31787	27276000.0	0.0	0.0	39977000.0	0.0	26835000.0	0.0	0.0	20797000.0	108900000.0	25100000.0	49029000.0	0.0	0.0	30473000.0
385	SEC21	P32074	10476000.0	0.0	44911000.0	15782000.0	0.0	0.0	11362000.0	0.0	0.0	0.0	13200000.0	14160000.0	0.0	0.0	34714000.0
386	GUT2	P32191	0.0	0.0	23790000.0	18258000.0	0.0	21326000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
387	PRO3	P32263	10593000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53321000.0
388	PRO1	P32264	0.0	0.0	8975300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10134000.0
389	GLN1	P32288	18627000.0	7849700.0	87965000.0	10808000.0	0.0	0.0	0.0	0.0	11102000.0	26089000.0	0.0	23422000.0	8035000.0	0.0	58466000.0
390	ACH1	P32316	63053000.0	28357000.0	227060000.0	250360000.0	26290000.0	510150000.0	60489000.0	185980000.0	18477000.0	49650000.0	108460000.0	58077000.0	465040000.0	568750000.0	103980000.0
391	EFT1	P32324	3870500000.0	2063500000.0	11149000000.0	3608300000.0	2427400000.0	4778800000.0	3804700000.0	1133300000.0	2721000000.0	5247000000.0	3086400000.0	5108400000.0	3392000000.0	9052500000.0	7884700000.0
392	PYC2	P32327	213480000.0	41305000.0	602680000.0	166980000.0	73830000.0	191430000.0	191780000.0	0.0	40322000.0	146240000.0	113170000.0	116480000.0	152520000.0	321380000.0	426960000.0
393	OAC1	P32332	0.0	0.0	96509000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
394	NDI1	P32340	10548000.0	0.0	37724000.0	44133000.0	5865200.0	105740000.0	0.0	0.0	7929800.0	15811000.0	18909000.0	0.0	53544000.0	80871000.0	33933000.0
395	ERG2	P32352	24233000.0	12932000.0	104510000.0	40246000.0	0.0	19851000.0	24566000.0	0.0	13786000.0	64357000.0	13839000.0	29772000.0	14744000.0	28535000.0	88246000.0
396	ERG3	P32353	0.0	0.0	22538000.0	45909000.0	0.0	0.0	0.0	0.0	0.0	21707000.0	26066000.0	0.0	0.0	41234000.0	0.0
397	VMA6	P32366	16415000.0	0.0	162410000.0	23585000.0	11784000.0	14364000.0	23002000.0	0.0	11574000.0	20722000.0	11709000.0	18045000.0	13947000.0	52072000.0	52553000.0
398	SAC1	P32368	18149000.0	0.0	143230000.0	39287000.0	0.0	13777000.0	50494000.0	0.0	0.0	28306000.0	0.0	12648000.0	0.0	24224000.0	131820000.0
399	MVD1	P32377	61362000.0	32423000.0	193090000.0	59325000.0	16750000.0	98842000.0	136260000.0	15104000.0	55756000.0	175940000.0	0.0	183170000.0	110080000.0	178420000.0	80300000.0
400	ARP2	P32381	24005000.0	0.0	62871000.0	0.0	0.0	0.0	0.0	0.0	16374000.0	53838000.0	0.0	13769000.0	25015000.0	29923000.0	52765000.0
401	YBT1	P32386	0.0	0.0	59490000.0	15835000.0	0.0	14453000.0	0.0	0.0	0.0	12126000.0	0.0	0.0	0.0	0.0	8146600.0
402	MDH3	P32419	0.0	0.0	18862000.0	0.0	0.0	52927000.0	0.0	0.0	6176400.0	33116000.0	0.0	31305000.0	31477000.0	68713000.0	18318000.0
403	ARO4	P32449	96569000.0	68104000.0	223280000.0	164940000.0	24324000.0	288630000.0	0.0	18477000.0	82210000.0	125760000.0	301870000.0	406650000.0	268840000.0	515750000.0	381520000.0
404	APE2	P32454	0.0	0.0	10267000.0	0.0	0.0	14599000.0	0.0	6231900.0	0.0	13017000.0	10548000.0	11055000.0	18947000.0	42786000.0	14427000.0
405	CDC3	P32457	0.0	0.0	9021500.0	0.0	0.0	0.0	0.0	0.0	5312300.0	0.0	0.0	0.0	0.0	24631000.0	0.0
406	CDC11	P32458	0.0	0.0	11387000.0	0.0	0.0	13201000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
407	HXT3	P32466	0.0	0.0	63613000.0	45409000.0	0.0	0.0	45116000.0	0.0	0.0	28329000.0	0.0	0.0	0.0	100300000.0	78829000.0
408	CDC12	P32468	17201000.0	0.0	101640000.0	0.0	0.0	15342000.0	33559000.0	0.0	0.0	0.0	0.0	0.0	0.0	34746000.0	26730000.0
409	DPH5	P32469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9994600.0	0.0	0.0	0.0	0.0	29528000.0
410	EFB1	P32471	490540000.0	420630000.0	303740000.0	600710000.0	281900000.0	540980000.0	52225000.0	224450000.0	467260000.0	967880000.0	290370000.0	1447100000.0	354320000.0	845780000.0	848460000.0
411	PDB1	P32473	251790000.0	132280000.0	533100000.0	296220000.0	108860000.0	130900000.0	244130000.0	64273000.0	195520000.0	197750000.0	76775000.0	214150000.0	276790000.0	545370000.0	503240000.0
412	ERG1	P32476	30229000.0	12811000.0	213480000.0	60060000.0	17017000.0	22704000.0	50737000.0	0.0	8961800.0	19608000.0	15203000.0	18973000.0	14066000.0	102180000.0	93017000.0
413	GSH1	P32477	0.0	0.0	6562700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
414	GCD11	P32481	76075000.0	13406000.0	195250000.0	115610000.0	0.0	0.0	0.0	10080000.0	22326000.0	70606000.0	0.0	41906000.0	0.0	125790000.0	129930000.0
415	NHP2	P32495	23450000.0	14467000.0	97295000.0	0.0	0.0	0.0	72407000.0	10931000.0	21414000.0	15022000.0	29373000.0	0.0	0.0	61853000.0	58100000.0
416	NIP1	P32497	38420000.0	0.0	244280000.0	44228000.0	17422000.0	56374000.0	69944000.0	0.0	11749000.0	80252000.0	15670000.0	44351000.0	42569000.0	74213000.0	93499000.0
417	NUP2	P32499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19204000.0	15225000.0	0.0	0.0	0.0	0.0
418	GCD6	P32501	0.0	0.0	46539000.0	7788800.0	0.0	0.0	12997000.0	0.0	0.0	0.0	0.0	0.0	0.0	15585000.0	30169000.0
419	NAB2	P32505	0.0	0.0	0.0	8773400.0	0.0	0.0	0.0	0.0	0.0	0.0	5420600.0	0.0	0.0	10708000.0	11916000.0
420	ZUO1	P32527	0.0	16456000.0	71937000.0	75446000.0	17890000.0	87535000.0	15714000.0	14373000.0	25105000.0	173960000.0	81058000.0	77458000.0	84723000.0	172000000.0	173340000.0
421	VPH1	P32563	134680000.0	26193000.0	395790000.0	136110000.0	9558400.0	83773000.0	86269000.0	14753000.0	61803000.0	138340000.0	107340000.0	106770000.0	96184000.0	390740000.0	186250000.0
422	RPN2	P32565	0.0	0.0	64874000.0	30432000.0	0.0	0.0	9507000.0	0.0	0.0	17247000.0	0.0	9881800.0	0.0	38236000.0	31494000.0
423	SNQ2	P32568	0.0	0.0	29011000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13398000.0
424	CYS4	P32582	156780000.0	85007000.0	312000000.0	241470000.0	36470000.0	313840000.0	185390000.0	34493000.0	145360000.0	336090000.0	254730000.0	201970000.0	60809000.0	403820000.0	407260000.0
425	SSE1	P32589	917860000.0	410070000.0	1212700000.0	867740000.0	418640000.0	1196700000.0	606560000.0	212560000.0	625400000.0	1331900000.0	1210200000.0	1124700000.0	841430000.0	1243900000.0	1238200000.0
