Protein.IDs	Gene.names	Intensity.01	Intensity.02	Intensity.03	Intensity.04	Intensity.05	Intensity.06	Intensity.07	Intensity.08	Intensity.09	Intensity.10	Intensity.11	Intensity.12	Intensity.13	Intensity.14	Intensity.15	LFQ.intensity.01	LFQ.intensity.02	LFQ.intensity.03	LFQ.intensity.04	LFQ.intensity.05	LFQ.intensity.06	LFQ.intensity.07	LFQ.intensity.08	LFQ.intensity.09	LFQ.intensity.10	LFQ.intensity.11	LFQ.intensity.12	LFQ.intensity.13	LFQ.intensity.14	LFQ.intensity.15	MS.MS.count.01	MS.MS.count.02	MS.MS.count.03	MS.MS.count.04	MS.MS.count.05	MS.MS.count.06	MS.MS.count.07	MS.MS.count.08	MS.MS.count.09	MS.MS.count.10	MS.MS.count.11	MS.MS.count.12	MS.MS.count.13	MS.MS.count.14	MS.MS.count.15	MS.MS.count
Q06151	DCS1	0	0	4750900	0	0	6854900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2
Q06178	NMA1	0	4577900	17255000	7872200	3918300	0	8611900	0	0	6818500	0	6288800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	7
Q06205	FPR4	58182000	44761000	125680000	46134000	40960000	25249000	30719000	0	8631400	10254000	8307000	32936000	0	48990000	64969000	0	0	62066000	0	0	0	0	0	0	0	0	0	0	0	32101000	1	1	2	1	1	1	1	0	1	1	1	1	0	1	2	15
Q06218	DBP9	10217000	7645600	97405000	41501000	17777000	0	29216000	0	8349100	0	0	0	0	39450000	83104000	0	0	27750000	21103000	22063000	0	17708000	0	0	0	0	0	0	19623000	25368000	1	1	3	2	2	0	2	0	1	0	0	0	0	2	3	17
Q06266	TOS4	29076000	0	0	0	37218000	51195000	73123000	0	11445000	0	0	0	24759000	40321000	102910000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	1	0	0	0	1	1	1	9
Q06287	EMG1	0	0	6564500	0	0	0	0	0	0	20511000	0	0	0	0	5407500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	3
Q06338	BCP1	25429000	0	0	0	0	0	0	0	0	0	28376000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
Q06405	ATP17	66434000	0	0	0	0	0	69895000	0	45173000	62764000	0	0	78119000	0	125630000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	6
Q06505	SPN1	0	0	0	0	0	4868400	0	0	0	7409100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2
Q06543	GPN3	0	0	0	0	0	0	0	0	0	0	0	0	0	12289000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q06706	IKI3	14032000	0	21847000	14828000	0	0	9678600	0	9136600	0	6710300	0	16321000	0	19344000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	2	9
Q07478	SUB2	36700000	21904000	74528000	115570000	47065000	226040000	78239000	34144000	68846000	145160000	107880000	154370000	96345000	235930000	194590000	0	0	0	51569000	39461000	62152000	52148000	0	56878000	65942000	59503000	67363000	59698000	46956000	53129000	1	1	2	4	2	6	2	1	2	3	3	3	2	5	3	40
Q07505	YDL086W	0	0	0	0	0	14789000	6060400	0	0	0	0	0	0	14803000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3
Q07551		0	0	0	0	0	0	0	0	0	0	8754100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
Q07623	NOP6	0	0	0	0	0	0	0	0	0	0	14975000	0	0	12308000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2
Q07844	RIX7	0	7982900	31063000	17980000	8882300	0	12678000	0	0	0	7819400	11140000	0	22614000	30312000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	1	0	1	2	10
Q07915	RLP24	41218000	16719000	14121000	29202000	0	21454000	0	0	0	0	12932000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	6
Q07938	MEU1	43342000	26369000	97581000	61400000	23477000	27119000	44423000	0	25028000	17756000	36364000	10172000	29430000	68198000	74434000	27448000	24649000	36195000	33640000	25440000	20065000	27854000	0	26969000	23020000	25110000	0	20821000	25100000	28267000	3	3	3	3	2	2	3	1	2	2	2	1	2	3	3	35
Q08096	RCL1	8551600	4701300	20665000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3
Q08162	DIS3	455800000	344300000	0	6668600	409390000	76984000	0	68467000	0	0	0	0	0	0	0	90802000	112290000	0	0	116510000	16185000	0	39633000	0	0	0	0	0	0	0	12	9	0	1	14	3	0	3	0	0	0	0	0	0	0	42
Q08208	NOP12	0	0	0	18644000	26477000	0	0	0	0	0	0	0	0	20579000	20223000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	5
Q08235	BRX1	15371000	0	52375000	45994000	32153000	10245000	0	5934400	8295700	21969000	21711000	11428000	0	56361000	52885000	0	0	0	30242000	32826000	0	0	0	0	0	16737000	0	0	0	0	1	0	2	2	2	1	0	1	1	1	2	1	0	2	2	18
Q08245	ZEO1	374250000	28318000	85202000	84178000	63545000	281370000	64873000	0	239910000	387050000	209770000	438600000	352310000	82019000	140380000	118630000	0	0	64447000	60095000	87693000	46379000	0	106130000	129040000	117250000	141880000	83389000	0	54087000	8	1	2	2	2	4	2	0	5	7	4	7	5	1	4	54
Q08285	RRP40	257470000	223460000	0	0	215470000	38148000	0	0	0	0	0	0	0	0	0	108480000	177670000	0	0	110690000	49718000	0	0	0	0	0	0	0	0	0	6	5	0	0	5	2	0	0	0	0	0	0	0	0	0	18
Q08421	ETT1	0	0	52104000	22378000	0	15219000	13131000	0	0	22852000	0	21709000	17676000	31262000	49708000	0	0	21269000	0	0	0	0	0	0	0	0	0	0	0	20895000	0	0	2	1	0	1	1	0	0	1	0	1	1	1	2	11
Q08686	TUM1	0	0	0	0	0	10035000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Q08689	NAT5	9043900	0	71545000	22279000	0	12350000	17423000	0	0	0	0	0	0	33172000	20548000	0	0	16931000	14263000	0	0	0	0	0	0	0	0	0	18501000	0	1	0	3	2	0	1	1	0	0	0	0	0	0	2	1	11
Q08723	RPN8	0	0	78881000	70932000	0	45871000	0	0	0	34699000	0	0	0	14348000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	1	0	0	0	1	0	7
Q08900		0	0	0	0	4590600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
Q08925	MRN1	0	0	12825000	0	0	0	0	0	0	0	0	0	0	0	8469200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2
Q08951	APL5	18746000	0	68797000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
Q08960	TYW1	0	0	15892000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Q08962	NIP7	0	0	0	5263800	0	0	0	0	0	0	0	14463000	0	0	7380400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	3
Q08965	BMS1	0	0	30666000	0	7051700	0	0	0	0	0	0	0	0	19082000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	4
Q08969	GRE1	35657000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Q08972	NEW1	0	0	211170000	5434100	0	8694600	8858800	0	0	0	0	0	17267000	79020000	96763000	0	0	31849000	0	0	0	0	0	0	0	0	0	0	18192000	22279000	0	0	9	1	0	1	1	0	0	0	0	0	1	4	5	22
Q08985;Q04898	SAM4	85600000	5024700	56976000	79172000	0	35685000	17074000	0	13300000	110950000	42661000	111730000	31599000	120890000	42838000	34193000	0	20482000	32196000	0	25413000	0	0	0	45793000	36066000	37091000	27720000	24145000	0	4	1	2	3	0	2	1	0	1	3	2	4	2	4	2	31
Q12000	TMA46	2701900000	2808500000	1408800000	712330000	2290900000	0	365750000	0	0	0	0	0	1759100000	1425900000	785150000	700820000	1368900000	295010000	317870000	958310000	0	325850000	0	0	0	0	0	522290000	400860000	315590000	19	15	13	10	16	0	6	0	0	0	0	0	12	11	11	113
Q12009	TRM8	0	0	0	0	0	0	0	0	0	0	0	0	0	10801000	8748100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2
Q12019	MDN1	7233700	0	41377000	9383600	0	0	5997500	0	0	0	0	0	0	18618000	37292000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	1	0	0	0	0	0	0	1	3	10
Q12024	YTM1	0	0	0	17912000	5081200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2
Q12029	FSF1	0	0	19549000	0	0	0	0	0	0	9254100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2
Q12068	GRE2	0	0	5702900	0	0	0	0	0	0	0	11039000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2
Q12074	SPE3	162080000	77157000	311150000	141470000	84439000	146880000	135220000	75044000	103370000	232990000	2.69e+08	221300000	160500000	267840000	214570000	52149000	47179000	46677000	44772000	42874000	42519000	46482000	43879000	50378000	57985000	69077000	49517000	46447000	41744000	49046000	5	3	7	4	5	5	5	4	4	6	8	6	6	6	6	80
Q12109	WRS1	0	0	0	26031000	18215000	42499000	15453000	12156000	0	0	0	76721000	0	50699000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	1	0	7
Q12113	TY2B-OR1	76080000	0	150260000	11823000	0	10739000	116570000	46261000	84833000	0	8014300	0	0	0	44336000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	3	1	1	0	1	0	0	0	0	12
Q12117	MRH1	20391000	0	79078000	28767000	14517000	0	20222000	0	0	6467500	0	0	8709200	67270000	37387000	0	0	26533000	0	0	0	0	0	0	0	0	0	0	0	13487000	1	0	3	1	1	0	1	0	0	1	0	0	1	3	2	14
Q12118	SGT2	42591000	15673000	27049000	26772000	19373000	15107000	9362300	0	51854000	79675000	0	40996000	29874000	33280000	67464000	0	0	0	0	0	0	0	0	43143000	0	0	0	0	0	26633000	1	1	1	1	1	1	1	0	2	2	0	1	1	1	2	16
Q12129	NMD4	0	165310000	0	0	0	0	44570000	0	0	0	0	0	0	0	67072000	0	57255000	0	0	0	0	0	0	0	0	0	0	0	0	27064000	0	5	0	0	0	0	1	0	0	0	0	0	0	0	2	8
Q12133	SPC3	0	0	10798000	0	0	0	11167000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2
